transaction_id,customer_id,transaction_amount,transaction_date,payment_method,ip_address,fraud_label
374,770,85.63,2024-07-08 20:37:44,Debit Card,192.168.36.57,0
375,614,87.11,2024-02-04 20:37:44,Wire Transfer,192.168.254.129,0
376,209,77.5,2024-07-21 20:37:44,Paypal,192.168.200.3,0
377,803,16.66,2024-07-08 20:37:44,Debit Card,192.168.14.209,0
378,354,90.77,2024-10-10 20:37:44,Credit Card,192.168.34.239,0
379,471,39.15,2024-07-17 20:37:44,Credit Card,192.168.70.69,0
380,798,23.4,2024-08-11 20:37:44,Wire Transfer,192.168.238.179,0
381,116,49.09,2024-04-11 20:37:44,Debit Card,192.168.233.104,0
382,264,0.62,2024-10-02 20:37:44,Debit Card,192.168.29.227,0
383,662,7.71,2024-08-18 20:37:44,Wire Transfer,192.168.210.232,0
384,812,67.8,2024-10-13 20:37:44,Paypal,192.168.48.94,0
385,442,14.0,2024-04-06 20:37:44,Debit Card,192.168.79.117,0
386,548,45.57,2023-11-15 20:37:44,Wire Transfer,192.168.207.144,0
387,453,24.31,2024-04-08 20:37:44,Debit Card,192.168.185.225,0
388,845,96.48,2024-04-02 20:37:44,Wire Transfer,192.168.138.147,0
389,477,152.26,2024-10-25 20:37:44,Credit Card,192.168.229.242,0
390,287,107.52,2024-02-24 20:37:44,Credit Card,192.168.67.164,0
391,303,15.78,2024-02-17 20:37:44,Debit Card,192.168.132.75,0
392,311,10.79,2024-07-12 20:37:44,Debit Card,192.168.233.161,0
393,208,32.16,2024-07-04 20:37:44,Credit Card,192.168.28.224,0
394,618,0.37,2024-04-12 20:37:44,Paypal,192.168.121.208,0
395,446,1.31,2024-10-29 20:37:44,Wire Transfer,192.168.9.203,0
396,670,40.29,2024-05-17 20:37:44,Paypal,192.168.134.123,0
397,633,36.75,2024-06-29 20:37:44,Paypal,192.168.49.91,0
398,55,260.9,2023-12-20 20:37:44,Paypal,192.168.125.76,0
399,912,11.27,2023-12-25 20:37:44,Credit Card,192.168.150.104,0
400,12,14.93,2024-10-26 20:37:44,Debit Card,192.168.176.229,0
401,657,6.03,2024-09-20 20:37:44,Paypal,192.168.149.33,0
402,400,124.77,2024-08-29 20:37:44,Credit Card,192.168.209.184,0
403,908,75.21,2024-09-01 20:37:44,Wire Transfer,192.168.157.53,0
404,648,86.39,2024-10-24 20:37:44,Debit Card,192.168.40.202,0
405,980,116.53,2023-12-11 20:37:44,Wire Transfer,192.168.18.175,0
406,515,37.21,2023-11-18 20:37:44,Paypal,192.168.244.13,0
407,656,30.0,2024-09-14 20:37:44,Debit Card,192.168.155.190,0
408,542,20.05,2024-07-27 20:37:44,Paypal,192.168.74.96,0
409,237,44.48,2024-06-30 20:37:44,Debit Card,192.168.105.173,0
410,279,30.28,2024-09-22 20:37:44,Paypal,192.168.131.150,0
411,348,30.03,2024-03-06 20:37:44,Wire Transfer,192.168.155.183,0
412,627,138.17,2024-02-10 20:37:44,Wire Transfer,192.168.67.33,0
413,104,206.86,2024-07-21 20:37:44,Paypal,192.168.2.75,0
414,630,79.6,2023-12-19 20:37:44,Debit Card,192.168.174.74,0
415,517,70.68,2023-12-09 20:37:44,Wire Transfer,192.168.231.247,0
416,980,57.06,2023-11-26 20:37:44,Debit Card,192.168.252.161,0
417,872,9.08,2024-10-02 20:37:44,Debit Card,192.168.186.135,0
418,248,3.05,2023-11-18 20:37:44,Wire Transfer,192.168.143.26,0
419,364,58.68,2024-03-14 20:37:44,Credit Card,192.168.139.128,0
420,321,65.24,2023-12-27 20:37:44,Credit Card,192.168.166.27,0
421,633,2.41,2024-07-11 20:37:44,Debit Card,192.168.246.231,0
422,286,131.59,2024-09-22 20:37:44,Wire Transfer,192.168.135.129,0
423,149,4.78,2024-10-30 20:37:44,Credit Card,192.168.202.21,0
424,84,16.84,2024-03-21 20:37:44,Paypal,192.168.79.158,0
425,966,55.8,2024-10-04 20:37:44,Debit Card,192.168.94.8,0
426,406,9.31,2024-11-05 20:37:44,Credit Card,192.168.216.83,0
427,978,2.85,2024-09-26 20:37:44,Wire Transfer,192.168.3.55,0
428,456,20.11,2024-09-14 20:37:44,Wire Transfer,192.168.143.36,0
429,743,72.62,2024-09-28 20:37:44,Debit Card,192.168.6.121,0
430,800,26.69,2024-02-28 20:37:44,Wire Transfer,192.168.42.50,0
431,161,52.92,2024-03-26 20:37:44,Paypal,192.168.112.146,0
432,784,43.33,2024-07-18 20:37:44,Paypal,192.168.230.211,0
433,460,1.12,2024-03-17 20:37:44,Credit Card,192.168.241.50,0
434,550,223.44,2024-05-19 20:37:44,Wire Transfer,192.168.30.205,0
435,500,2.12,2024-02-28 20:37:44,Paypal,192.168.39.116,0
436,738,171.79,2024-02-06 20:37:44,Debit Card,192.168.140.226,0
437,509,39.91,2023-12-10 20:37:44,Wire Transfer,192.168.59.76,0
438,654,165.06,2024-09-01 20:37:44,Credit Card,192.168.172.216,0
439,804,6.09,2023-12-19 20:37:44,Debit Card,192.168.132.164,0
440,481,33.71,2024-03-24 20:37:44,Debit Card,192.168.242.48,1
441,663,9.29,2024-09-03 20:37:44,Debit Card,192.168.142.81,0
442,114,2.62,2024-01-10 20:37:44,Paypal,192.168.49.67,0
443,749,48.06,2024-10-04 20:37:44,Debit Card,192.168.230.215,0
444,578,11.65,2024-06-03 20:37:44,Paypal,192.168.77.137,0
445,361,44.3,2024-06-13 20:37:44,Debit Card,192.168.21.105,0
446,341,5.96,2024-10-13 20:37:44,Paypal,192.168.72.209,0
447,770,20.17,2024-08-29 20:37:44,Wire Transfer,192.168.16.144,0
448,987,76.08,2024-03-06 20:37:44,Paypal,192.168.251.28,0
449,761,28.73,2024-07-31 20:37:44,Paypal,192.168.179.184,0
450,969,49.41,2024-05-03 20:37:44,Wire Transfer,192.168.80.57,0
451,449,52.13,2024-08-05 20:37:44,Debit Card,192.168.110.52,0
452,843,92.82,2024-02-01 20:37:44,Wire Transfer,192.168.174.206,0
453,835,19.65,2023-12-23 20:37:44,Debit Card,192.168.238.236,0
454,180,58.12,2024-02-05 20:37:44,Paypal,192.168.166.84,0
455,702,163.01,2024-10-23 20:37:44,Debit Card,192.168.237.48,0
456,407,65.51,2024-02-20 20:37:44,Paypal,192.168.127.169,0
457,666,33.65,2024-07-25 20:37:44,Debit Card,192.168.98.118,0
458,196,49.81,2024-09-02 20:37:44,Paypal,192.168.187.93,0
459,466,67.29,2024-07-04 20:37:44,Paypal,192.168.67.74,0
460,311,47.37,2024-01-21 20:37:44,Credit Card,192.168.84.194,0
461,262,0.84,2024-01-20 20:37:44,Debit Card,192.168.155.160,0
462,419,10.83,2024-08-05 20:37:44,Debit Card,192.168.184.10,0
463,406,83.16,2024-11-08 20:37:44,Credit Card,192.168.168.145,0
464,939,15.92,2024-01-16 20:37:44,Paypal,192.168.186.118,0
465,143,65.76,2024-05-13 20:37:44,Paypal,192.168.97.6,0
466,342,23.27,2024-05-12 20:37:44,Credit Card,192.168.167.239,1
467,316,36.9,2024-03-19 20:37:44,Credit Card,192.168.18.201,0
468,101,3.52,2023-12-26 20:37:44,Wire Transfer,192.168.72.89,0
469,244,10.0,2023-12-08 20:37:44,Paypal,192.168.223.42,0
470,490,157.56,2024-11-01 20:37:44,Wire Transfer,192.168.253.4,0
471,12,110.43,2024-10-13 20:37:44,Debit Card,192.168.20.28,0
472,239,52.82,2024-01-06 20:37:44,Wire Transfer,192.168.168.193,0
473,561,30.78,2024-06-16 20:37:44,Credit Card,192.168.104.247,0
474,42,56.31,2024-08-10 20:37:44,Credit Card,192.168.44.23,0
475,678,48.2,2023-12-03 20:37:44,Credit Card,192.168.185.47,0
476,594,42.03,2024-02-11 20:37:44,Credit Card,192.168.13.144,0
477,429,3.05,2023-12-23 20:37:44,Wire Transfer,192.168.218.183,0
478,803,50.09,2024-11-04 20:37:44,Wire Transfer,192.168.95.242,0
479,158,73.25,2024-08-19 20:37:44,Wire Transfer,192.168.193.209,0
480,216,256.48,2024-04-04 20:37:44,Credit Card,192.168.16.119,0
481,670,0.56,2024-07-14 20:37:44,Credit Card,192.168.165.180,0
482,462,65.5,2024-08-20 20:37:44,Paypal,192.168.117.10,0
483,134,42.41,2024-08-31 20:37:44,Paypal,192.168.122.38,0
484,67,28.46,2024-07-17 20:37:44,Credit Card,192.168.44.95,0
485,848,6.82,2024-02-20 20:37:44,Paypal,192.168.74.182,0
486,7,26.3,2024-01-08 20:37:44,Debit Card,192.168.113.226,0
487,948,21.88,2024-06-20 20:37:44,Debit Card,192.168.51.52,0
488,526,18.04,2024-04-16 20:37:44,Credit Card,192.168.198.92,1
489,73,65.63,2024-07-21 20:37:44,Wire Transfer,192.168.220.59,0
490,399,60.32,2024-01-11 20:37:44,Debit Card,192.168.13.169,0
491,405,44.46,2024-07-20 20:37:44,Debit Card,192.168.12.50,0
492,675,139.57,2024-09-27 20:37:44,Wire Transfer,192.168.232.57,0
493,578,21.53,2023-11-28 20:37:44,Paypal,192.168.178.249,0
494,859,13.97,2024-01-29 20:37:44,Wire Transfer,192.168.119.57,0
495,130,53.34,2024-07-04 20:37:44,Paypal,192.168.182.194,0
496,931,11.08,2024-05-08 20:37:44,Paypal,192.168.8.106,0
497,466,18.92,2024-03-25 20:37:44,Wire Transfer,192.168.191.137,0
498,206,12.72,2024-04-02 20:37:44,Paypal,192.168.188.120,0
499,788,3.58,2023-11-23 20:37:44,Debit Card,192.168.242.63,0
500,978,87.87,2024-07-15 20:37:44,Credit Card,192.168.72.243,0
501,768,14.69,2024-08-31 20:37:44,Paypal,192.168.131.201,0
502,266,32.03,2024-08-31 20:37:44,Debit Card,192.168.13.137,1
503,537,2.21,2024-07-22 20:37:44,Wire Transfer,192.168.223.217,1
504,962,60.09,2024-06-30 20:37:44,Paypal,192.168.52.236,0
505,793,20.07,2024-09-14 20:37:44,Debit Card,192.168.62.119,0
506,253,68.27,2024-08-12 20:37:44,Paypal,192.168.109.8,0
507,822,26.59,2024-06-25 20:37:44,Wire Transfer,192.168.239.95,0
508,289,10.89,2024-07-01 20:37:44,Credit Card,192.168.125.173,0
509,164,35.99,2024-04-05 20:37:44,Paypal,192.168.53.237,0
510,95,6.99,2024-05-17 20:37:44,Credit Card,192.168.63.95,0
511,782,29.04,2024-05-22 20:37:44,Paypal,192.168.81.239,0
512,833,19.09,2024-08-01 20:37:44,Paypal,192.168.57.182,0
513,110,121.5,2024-07-03 20:37:44,Wire Transfer,192.168.147.67,0
514,336,3.14,2024-09-13 20:37:44,Paypal,192.168.46.94,0
515,822,59.21,2024-05-12 20:37:44,Debit Card,192.168.138.113,0
516,238,10.09,2024-03-08 20:37:44,Debit Card,192.168.93.232,0
517,381,19.21,2024-06-18 20:37:44,Credit Card,192.168.146.140,0
518,436,26.85,2024-09-19 20:37:44,Credit Card,192.168.49.23,0
519,899,119.31,2024-04-05 20:37:44,Debit Card,192.168.62.11,0
520,483,13.89,2024-07-28 20:37:44,Credit Card,192.168.73.118,0
521,937,4.79,2024-09-15 20:37:44,Credit Card,192.168.184.88,0
522,902,19.19,2024-02-26 20:37:44,Debit Card,192.168.89.55,0
523,25,5.53,2023-11-29 20:37:44,Debit Card,192.168.153.239,0
524,653,6.88,2024-06-06 20:37:44,Debit Card,192.168.9.12,0
525,117,42.65,2024-09-17 20:37:44,Wire Transfer,192.168.139.113,0
526,482,3.14,2023-12-16 20:37:44,Wire Transfer,192.168.166.156,0
527,392,1.57,2024-05-06 20:37:44,Debit Card,192.168.8.202,0
528,917,62.66,2023-11-11 20:37:44,Paypal,192.168.217.175,0
529,994,22.44,2024-06-12 20:37:44,Debit Card,192.168.36.125,0
530,964,6.7,2024-02-19 20:37:44,Wire Transfer,192.168.50.107,0
531,537,14.63,2024-03-04 20:37:44,Credit Card,192.168.9.233,0
532,79,51.37,2024-01-16 20:37:44,Paypal,192.168.188.200,0
533,580,16.12,2024-04-12 20:37:44,Paypal,192.168.67.53,0
534,173,34.11,2024-10-15 20:37:44,Credit Card,192.168.82.110,0
535,956,6.49,2024-01-20 20:37:44,Paypal,192.168.227.145,0
536,12,44.35,2023-12-04 20:37:44,Credit Card,192.168.228.53,0
537,800,19.0,2024-06-10 20:37:44,Wire Transfer,192.168.156.114,0
538,128,49.3,2024-10-16 20:37:44,Paypal,192.168.63.143,0
539,608,82.62,2024-03-02 20:37:44,Paypal,192.168.19.124,0
540,92,47.29,2024-09-10 20:37:44,Credit Card,192.168.86.70,0
541,653,17.53,2024-09-04 20:37:44,Credit Card,192.168.47.199,0
542,543,14.77,2024-09-17 20:37:44,Wire Transfer,192.168.108.176,0
543,846,19.83,2024-07-26 20:37:44,Credit Card,192.168.201.20,0
544,532,8.99,2024-08-05 20:37:44,Credit Card,192.168.37.203,0
545,658,9.99,2024-05-17 20:37:44,Wire Transfer,192.168.130.192,0
546,989,78.2,2024-10-01 20:37:44,Debit Card,192.168.214.240,0
547,828,24.28,2024-05-25 20:37:44,Debit Card,192.168.36.133,0
548,447,28.63,2024-09-28 20:37:44,Credit Card,192.168.64.7,0
549,390,45.08,2024-07-28 20:37:44,Wire Transfer,192.168.198.120,0
550,672,44.54,2023-12-12 20:37:44,Debit Card,192.168.22.202,0
551,861,3.49,2024-04-19 20:37:44,Wire Transfer,192.168.46.168,0
552,43,89.05,2024-11-01 20:37:44,Credit Card,192.168.189.110,0
553,254,9.76,2024-02-01 20:37:44,Credit Card,192.168.46.212,0
554,130,64.2,2024-09-27 20:37:44,Wire Transfer,192.168.28.87,0
555,60,74.07,2024-07-22 20:37:44,Paypal,192.168.35.129,0
556,663,62.75,2024-04-13 20:37:44,Credit Card,192.168.157.9,0
557,467,43.25,2024-03-17 20:37:44,Credit Card,192.168.9.22,0
558,287,0.74,2023-11-19 20:37:44,Credit Card,192.168.191.194,0
559,517,22.34,2023-12-26 20:37:44,Credit Card,192.168.208.232,0
560,467,46.42,2024-09-21 20:37:44,Wire Transfer,192.168.186.70,0
561,930,24.51,2024-07-17 20:37:44,Wire Transfer,192.168.183.141,0
562,778,99.56,2024-06-07 20:37:44,Wire Transfer,192.168.225.147,0
563,345,18.47,2024-06-25 20:37:44,Wire Transfer,192.168.207.161,0
564,642,17.37,2024-05-26 20:37:44,Paypal,192.168.202.65,0
565,382,15.46,2023-12-24 20:37:44,Wire Transfer,192.168.188.140,0
566,779,20.23,2024-04-24 20:37:44,Wire Transfer,192.168.43.221,0
567,690,40.76,2024-08-30 20:37:44,Credit Card,192.168.17.68,0
568,253,61.38,2024-11-02 20:37:44,Paypal,192.168.29.183,0
569,927,54.32,2024-04-23 20:37:44,Credit Card,192.168.135.44,0
570,56,82.44,2023-12-09 20:37:44,Paypal,192.168.205.133,0
571,463,108.54,2024-09-03 20:37:44,Debit Card,192.168.188.134,0
572,457,84.66,2024-06-24 20:37:44,Paypal,192.168.226.245,0
573,983,0.96,2024-03-12 20:37:44,Paypal,192.168.7.174,0
574,83,66.57,2024-04-10 20:37:44,Credit Card,192.168.185.54,0
575,905,11.68,2024-05-12 20:37:44,Paypal,192.168.220.46,1
576,99,7.13,2024-02-29 20:37:44,Paypal,192.168.138.4,0
577,149,50.87,2024-07-31 20:37:44,Credit Card,192.168.195.153,0
578,329,19.26,2023-11-24 20:37:44,Debit Card,192.168.215.91,0
579,156,2.94,2024-08-14 20:37:44,Debit Card,192.168.206.61,0
580,190,7.4,2024-05-08 20:37:44,Debit Card,192.168.166.160,0
581,494,0.05,2024-08-10 20:37:44,Paypal,192.168.151.111,0
582,883,116.77,2024-03-06 20:37:44,Credit Card,192.168.232.37,0
583,263,1.25,2024-04-09 20:37:44,Debit Card,192.168.3.227,0
584,80,11.75,2023-11-16 20:37:44,Debit Card,192.168.13.162,0
585,400,26.92,2024-03-05 20:37:44,Debit Card,192.168.88.193,0
586,764,22.05,2024-07-06 20:37:44,Debit Card,192.168.76.8,0
587,609,121.37,2024-11-05 20:37:44,Credit Card,192.168.83.9,0
588,260,2.06,2024-08-13 20:37:44,Debit Card,192.168.156.78,0
589,772,35.89,2024-06-11 20:37:44,Paypal,192.168.124.219,0
590,615,57.05,2024-05-17 20:37:44,Paypal,192.168.146.42,0
591,552,134.19,2024-04-12 20:37:44,Credit Card,192.168.41.198,0
592,785,48.43,2024-02-24 20:37:44,Wire Transfer,192.168.161.229,0
593,101,81.42,2024-08-10 20:37:44,Debit Card,192.168.234.89,1
594,359,4.37,2024-02-24 20:37:44,Debit Card,192.168.77.54,0
595,380,24.38,2024-05-02 20:37:44,Paypal,192.168.215.164,0
596,820,23.42,2024-08-20 20:37:44,Credit Card,192.168.97.213,0
597,221,108.7,2024-06-24 20:37:44,Wire Transfer,192.168.98.56,0
598,820,8.21,2023-11-25 20:37:44,Paypal,192.168.100.145,0
599,420,8.24,2024-07-06 20:37:44,Wire Transfer,192.168.10.215,0
600,124,19.92,2023-11-19 20:37:44,Credit Card,192.168.44.251,0
601,422,2.8,2024-01-05 20:37:44,Credit Card,192.168.130.227,0
602,231,10.07,2023-12-02 20:37:44,Credit Card,192.168.142.249,0
603,690,167.92,2024-03-24 20:37:44,Paypal,192.168.239.237,0
604,63,27.95,2023-11-30 20:37:44,Credit Card,192.168.169.130,0
605,485,49.99,2024-01-04 20:37:44,Paypal,192.168.19.80,0
606,628,64.75,2024-10-20 20:37:44,Paypal,192.168.235.236,0
607,703,22.86,2024-09-21 20:37:44,Debit Card,192.168.89.1,0
608,574,7.96,2024-06-27 20:37:44,Paypal,192.168.130.240,0
609,768,11.57,2024-10-11 20:37:44,Paypal,192.168.27.2,0
610,483,18.79,2024-09-22 20:37:44,Debit Card,192.168.250.222,0
611,519,50.54,2024-02-14 20:37:44,Wire Transfer,192.168.179.138,0
612,155,25.4,2024-11-06 20:37:44,Debit Card,192.168.19.234,1
613,92,0.34,2024-02-25 20:37:44,Debit Card,192.168.208.141,0
614,982,37.05,2024-10-24 20:37:44,Credit Card,192.168.176.114,0
615,526,127.24,2024-08-07 20:37:44,Credit Card,192.168.56.200,0
616,455,83.59,2023-11-17 20:37:44,Debit Card,192.168.184.178,0
617,741,87.21,2024-06-28 20:37:44,Credit Card,192.168.95.173,0
618,598,79.25,2024-01-13 20:37:44,Debit Card,192.168.217.187,0
619,645,19.56,2023-12-18 20:37:44,Credit Card,192.168.167.252,0
620,510,72.45,2024-06-29 20:37:44,Paypal,192.168.149.183,0
621,183,7.73,2024-01-02 20:37:44,Credit Card,192.168.248.57,0
622,386,53.61,2024-10-08 20:37:44,Credit Card,192.168.242.102,0
623,574,51.3,2024-01-09 20:37:44,Paypal,192.168.169.221,0
624,731,1.3,2024-02-14 20:37:44,Debit Card,192.168.70.82,0
625,405,77.55,2024-10-15 20:37:44,Credit Card,192.168.49.172,0
626,246,116.78,2023-12-29 20:37:44,Credit Card,192.168.163.91,0
627,742,15.56,2024-09-11 20:37:44,Paypal,192.168.5.199,0
628,591,83.67,2024-04-10 20:37:44,Paypal,192.168.202.202,0
629,661,4.3,2024-06-06 20:37:44,Paypal,192.168.179.57,0
630,650,45.81,2023-12-31 20:37:44,Wire Transfer,192.168.186.92,0
631,471,33.24,2024-02-07 20:37:44,Paypal,192.168.36.138,0
632,826,39.47,2024-04-13 20:37:44,Debit Card,192.168.178.227,0
633,888,130.32,2024-09-13 20:37:44,Credit Card,192.168.245.227,0
634,423,102.52,2024-05-08 20:37:44,Credit Card,192.168.165.112,0
635,901,76.88,2024-09-16 20:37:44,Wire Transfer,192.168.148.13,0
636,65,15.99,2024-04-14 20:37:44,Credit Card,192.168.203.122,0
637,13,121.42,2023-12-03 20:37:44,Credit Card,192.168.109.147,0
638,213,5.13,2024-01-21 20:37:44,Debit Card,192.168.92.102,0
639,986,95.98,2023-12-05 20:37:44,Credit Card,192.168.56.45,0
640,242,19.89,2024-01-10 20:37:44,Debit Card,192.168.60.196,0
641,493,2.76,2024-03-02 20:37:44,Wire Transfer,192.168.185.54,0
642,213,55.34,2024-01-10 20:37:44,Debit Card,192.168.37.211,0
643,693,13.15,2024-07-20 20:37:44,Paypal,192.168.37.245,0
644,338,13.96,2024-11-03 20:37:44,Paypal,192.168.14.95,0
645,997,18.27,2024-05-02 20:37:44,Wire Transfer,192.168.220.252,0
646,173,3.29,2023-12-11 20:37:44,Credit Card,192.168.228.172,0
647,672,9.75,2024-02-04 20:37:44,Debit Card,192.168.102.211,0
648,164,0.26,2023-12-05 20:37:44,Paypal,192.168.42.1,0
649,465,29.48,2024-10-27 20:37:44,Debit Card,192.168.23.247,0
650,995,4.4,2024-01-11 20:37:44,Paypal,192.168.192.28,0
651,497,57.39,2024-09-26 20:37:44,Debit Card,192.168.240.132,0
652,700,13.43,2024-07-27 20:37:44,Credit Card,192.168.169.188,0
653,395,143.74,2024-06-02 20:37:44,Wire Transfer,192.168.18.191,0
654,703,102.49,2024-06-08 20:37:44,Credit Card,192.168.189.49,0
655,917,17.09,2024-03-12 20:37:44,Debit Card,192.168.47.115,0
656,308,76.44,2024-05-12 20:37:44,Paypal,192.168.39.217,0
657,768,81.29,2024-10-26 20:37:44,Paypal,192.168.210.6,0
658,183,215.49,2024-05-13 20:37:44,Wire Transfer,192.168.211.53,0
659,629,45.55,2024-01-22 20:37:44,Credit Card,192.168.204.25,0
660,794,4.28,2024-02-19 20:37:44,Credit Card,192.168.99.65,0
661,510,52.04,2024-05-25 20:37:44,Credit Card,192.168.133.193,0
662,708,49.04,2024-04-09 20:37:44,Paypal,192.168.8.39,0
663,546,50.85,2024-06-12 20:37:44,Wire Transfer,192.168.111.43,0
664,564,18.35,2024-10-24 20:37:44,Paypal,192.168.82.238,0
665,624,98.19,2024-08-10 20:37:44,Credit Card,192.168.123.201,0
666,764,160.29,2024-07-12 20:37:44,Debit Card,192.168.133.247,0
667,594,12.28,2024-03-01 20:37:44,Paypal,192.168.4.108,0
668,744,4.61,2024-09-10 20:37:44,Wire Transfer,192.168.93.129,0
669,227,10.82,2024-02-17 20:37:44,Credit Card,192.168.94.56,1
670,745,85.89,2024-10-09 20:37:44,Debit Card,192.168.173.193,0
671,733,56.45,2024-10-19 20:37:44,Paypal,192.168.3.22,0
672,436,50.54,2024-04-04 20:37:44,Debit Card,192.168.200.56,0
673,925,25.69,2024-08-20 20:37:44,Debit Card,192.168.18.153,0
674,422,43.12,2024-01-25 20:37:44,Wire Transfer,192.168.176.116,1
675,554,18.4,2024-10-09 20:37:44,Paypal,192.168.84.159,0
676,21,32.43,2024-03-20 20:37:44,Wire Transfer,192.168.30.80,0
677,554,78.77,2024-10-04 20:37:44,Credit Card,192.168.66.209,0
678,397,198.81,2024-06-30 20:37:44,Debit Card,192.168.10.199,0
679,625,134.77,2023-12-21 20:37:44,Wire Transfer,192.168.59.234,0
680,105,135.8,2023-11-29 20:37:44,Wire Transfer,192.168.51.244,0
681,192,25.73,2024-06-30 20:37:44,Credit Card,192.168.123.137,1
682,17,31.63,2024-10-31 20:37:44,Paypal,192.168.54.190,0
683,120,61.15,2024-10-10 20:37:44,Wire Transfer,192.168.81.137,0
684,393,127.68,2024-07-17 20:37:44,Debit Card,192.168.9.101,0
685,425,7.66,2024-01-13 20:37:44,Debit Card,192.168.152.39,0
686,129,18.14,2024-11-05 20:37:44,Debit Card,192.168.203.136,0
687,130,7.5,2023-12-20 20:37:44,Debit Card,192.168.153.110,0
688,572,47.34,2024-03-17 20:37:44,Wire Transfer,192.168.66.10,0
689,560,18.29,2024-10-17 20:37:44,Debit Card,192.168.117.152,0
690,29,19.73,2024-10-24 20:37:44,Wire Transfer,192.168.240.208,0
691,97,3.68,2024-10-18 20:37:44,Paypal,192.168.83.187,0
692,10,21.52,2024-08-29 20:37:44,Debit Card,192.168.159.139,0
693,242,99.21,2024-01-10 20:37:44,Paypal,192.168.134.70,0
694,826,13.27,2024-03-24 20:37:44,Wire Transfer,192.168.160.39,0
695,956,59.4,2024-07-25 20:37:44,Credit Card,192.168.176.13,0
696,232,49.66,2024-04-15 20:37:44,Paypal,192.168.59.67,0
697,789,99.57,2024-04-15 20:37:44,Debit Card,192.168.184.248,0
698,284,7.09,2024-02-20 20:37:44,Credit Card,192.168.41.184,0
699,715,189.91,2024-09-19 20:37:44,Paypal,192.168.35.166,0
700,759,43.69,2024-09-05 20:37:44,Wire Transfer,192.168.249.81,0
701,802,269.9,2024-02-18 20:37:44,Wire Transfer,192.168.195.34,0
702,776,121.25,2023-12-07 20:37:44,Wire Transfer,192.168.76.216,0
703,955,12.52,2024-01-13 20:37:44,Paypal,192.168.70.234,0
704,726,2.89,2024-05-18 20:37:44,Wire Transfer,192.168.11.112,1
705,200,14.76,2024-06-10 20:37:44,Paypal,192.168.27.48,0
706,945,37.49,2024-02-17 20:37:44,Debit Card,192.168.24.18,0
707,79,9.41,2023-12-16 20:37:44,Debit Card,192.168.27.54,0
708,913,9.16,2024-01-10 20:37:44,Paypal,192.168.55.120,0
709,956,31.05,2024-05-30 20:37:44,Paypal,192.168.233.21,0
710,855,1.69,2023-12-02 20:37:44,Credit Card,192.168.187.115,0
711,856,6.5,2024-03-16 20:37:44,Wire Transfer,192.168.162.120,0
712,173,26.88,2024-04-24 20:37:44,Debit Card,192.168.225.58,0
713,467,3.26,2024-10-24 20:37:44,Debit Card,192.168.176.54,0
714,581,25.27,2024-01-05 20:37:44,Credit Card,192.168.146.3,0
715,416,32.12,2024-01-18 20:37:44,Paypal,192.168.152.129,0
716,940,30.01,2023-11-19 20:37:44,Paypal,192.168.6.19,0
717,449,101.69,2024-02-07 20:37:44,Credit Card,192.168.86.115,0
718,87,37.76,2024-03-15 20:37:44,Wire Transfer,192.168.171.123,0
719,101,31.55,2024-09-01 20:37:44,Paypal,192.168.136.197,0
720,8,26.44,2024-01-13 20:37:44,Paypal,192.168.180.73,0
721,845,85.08,2024-11-03 20:37:44,Wire Transfer,192.168.47.85,1
722,200,112.72,2024-04-03 20:37:44,Wire Transfer,192.168.28.46,0
723,505,95.95,2024-02-29 20:37:44,Credit Card,192.168.132.120,0
724,87,55.97,2024-01-19 20:37:44,Credit Card,192.168.216.136,0
725,43,7.39,2023-11-17 20:37:44,Credit Card,192.168.116.61,0
726,385,16.21,2024-07-25 20:37:44,Paypal,192.168.17.34,0
727,621,2.36,2024-01-19 20:37:44,Credit Card,192.168.20.208,0
728,435,133.56,2024-07-14 20:37:44,Paypal,192.168.202.162,0
729,408,54.06,2024-05-25 20:37:44,Debit Card,192.168.43.10,0
